0,0
1,1
2,1
3,2
4,3
5,3
6,4
7,5
8,5
9,6
10,7
11,7
12,8
13,8
14,9
15,9
16,10
17,10
18,11
19,11
20,11
21,12
22,12
23,12
24,12
25,12
26,12
27,12
28,12
29,12
30,12
31,12
32,12
33,12
34,12
35,11
36,11
37,11
38,10
39,10
40,10
41,9
42,9
43,8
44,8
45,7
46,6
47,6
48,5
49,4
50,4
51,3
52,2
53,2
54,1
55,0
56,0
57,-1
58,-2
59,-2
60,-3
61,-4
62,-4
63,-5
64,-6
65,-6
66,-7
67,-8
68,-8
69,-9
70,-9
71,-10
72,-10
73,-10
74,-11
75,-11
76,-11
77,-12
78,-12
79,-12
80,-12
81,-12
82,-12
83,-12
84,-12
85,-12
86,-12
87,-12
88,-12
89,-12
90,-12
91,-11
92,-11
93,-11
94,-10
95,-10
96,-9
97,-9
98,-8
99,-8
100,-7
101,-7
102,-6
103,-5
104,-5
105,-4
106,-3
107,-3
108,-2
109,-1
110,-1
111,0
112,1
113,1
114,2
115,3
116,3
117,4
118,5
119,5
120,6
121,7
122,7
123,8
124,8
125,9
126,9
127,10
128,10
129,11
130,11
131,11
132,12
133,12
134,12
135,12
136,12
137,12
138,12
139,12
140,12
141,12
142,12
143,12
144,12
145,12
146,11
147,11
148,11
149,10
150,10
151,10
152,9
153,9
154,8
155,8
156,7
157,6
158,6
159,5
160,4
161,4
162,3
163,2
164,2
165,1
166,0
167,0
168,-1
169,-2
170,-2
171,-3
172,-4
173,-4
174,-5
175,-6
176,-6
177,-7
178,-8
179,-8
180,-9
181,-9
182,-10
183,-10
184,-10
185,-11
186,-11
187,-11
188,-12
189,-12
190,-12
191,-12
192,-12
193,-12
194,-12
195,-12
196,-12
197,-12
198,-12
199,-12
200,-12
201,-12
202,-11
203,-11
204,-11
205,-10
206,-10
207,-9
208,-9
209,-8
210,-8
211,-7
212,-7
213,-6
214,-5
215,-5
216,-4
217,-3
218,-3
219,-2
220,-1
221,-1
222,0
223,1
224,1
225,2
226,3
227,3
228,4
229,5
230,5
231,6
232,7
233,7
234,8
235,8
236,9
237,9
238,10
239,10
240,11
241,11
242,11
243,12
244,12
245,12
246,12
247,12
248,12
249,12
250,12
251,12
252,12
253,12
254,12
255,12
256,12
257,11
258,11
259,11
260,10
261,10
262,10
263,9
264,9
265,8
266,8
267,7
268,6
269,6
270,5
271,4
272,4
273,3
274,2
275,2
276,1
277,0
278,0
279,-1
280,-2
281,-2
282,-3
283,-4
284,-4
285,-5
286,-6
287,-6
288,-7
289,-8
290,-8
291,-9
292,-9
293,-10
294,-10
295,-10
296,-11
297,-11
298,-11
299,-12
300,-12
301,-12
302,-12
303,-12
304,-12
305,-12
306,-12
307,-12
308,-12
309,-12
310,-12
311,-12
312,-12
313,-11
314,-11
315,-11
316,-10
317,-10
318,-9
319,-9
320,-8
321,-8
322,-7
323,-7
324,-6
325,-5
326,-5
327,-4
328,-3
329,-3
330,-2
331,-1
332,-1
333,0
334,1
335,1
336,2
337,3
338,3
339,4
340,5
341,5
342,6
343,7
344,7
345,8
346,8
347,9
348,9
349,10
350,10
351,11
352,11
353,11
354,12
355,12
356,12
357,12
358,12
359,12
360,12
361,12
362,12
363,12
364,12
365,12
366,12
367,12
368,11
369,11
370,11
371,10
372,10
373,10
374,9
375,9
376,8
377,8
378,7
379,6
380,6
381,5
382,4
383,4
384,3
385,2
386,2
387,1
388,0
389,0
390,-1
391,-2
392,-2
393,-3
394,-4
395,-4
396,-5
397,-6
398,-6
399,-7
400,-8
401,-8
402,-9
403,-9
404,-10
405,-10
406,-10
407,-11
408,-11
409,-11
410,-12
411,-12
412,-12
413,-12
414,-12
415,-12
416,-12
417,-12
418,-12
419,-12
420,-12
421,-12
422,-12
423,-12
424,-11
425,-11
426,-11
427,-10
428,-10
429,-9
430,-9
431,-8
432,-8
433,-7
434,-7
435,-6
436,-5
437,-5
438,-4
439,-3
440,-3
441,-2
442,-1
443,-1
444,0
445,1
446,1
447,2
448,3
449,3
450,4
451,5
452,5
453,6
454,7
455,7
456,8
457,8
458,9
459,9
460,10
461,10
462,11
463,11
464,11
465,12
466,12
467,12
468,12
469,12
470,12
471,12
472,12
473,12
474,12
475,12
476,12
477,12
478,12
479,11
480,11
481,11
482,10
483,10
484,10
485,9
486,9
487,8
488,8
489,7
490,6
491,6
492,5
493,4
494,4
495,3
496,2
497,2
498,1
499,0
500,0
501,-1
502,-2
503,-2
504,-3
505,-4
506,-4
507,-5
508,-6
509,-6
510,-7
511,-8
512,-8
513,-9
514,-9
515,-10
516,-10
517,-10
518,-11
519,-11
520,-11
521,-12
522,-12
523,-12
524,-12
525,-12
526,-12
527,-12
528,-12
529,-12
530,-12
531,-12
532,-12
533,-12
534,-12
535,-11
536,-11
537,-11
538,-10
539,-10
540,-9
541,-9
542,-8
543,-8
544,-7
545,-7
546,-6
547,-5
548,-5
549,-4
550,-3
551,-3
552,-2
553,-1
554,-1
555,0
556,1
557,1
558,2
559,3
560,3
561,4
562,5
563,5
564,6
565,7
566,7
567,8
568,8
569,9
570,9
571,10
572,10
573,11
574,11
575,11
576,12
577,12
578,12
579,12
580,12
581,12
582,12
583,12
584,12
585,12
586,12
587,12
588,12
589,12
590,11
591,11
592,11
593,10
594,10
595,10
596,9
597,9
598,8
599,8
600,7
601,6
602,6
603,5
604,4
605,4
606,3
607,2
608,2
609,1
610,0
611,0
612,-1
613,-2
614,-2
615,-3
616,-4
617,-4
618,-5
619,-6
620,-6
621,-7
622,-8
623,-8
624,-9
625,-9
626,-10
627,-10
628,-10
629,-11
630,-11
631,-11
632,-12
633,-12
634,-12
635,-12
636,-12
637,-12
638,-12
639,-12
640,-12
641,-12
642,-12
643,-12
644,-12
645,-12
646,-11
647,-11
648,-11
649,-10
650,-10
651,-9
652,-9
653,-8
654,-8
655,-7
656,-7
657,-6
658,-5
659,-5
660,-4
661,-3
662,-3
663,-2
664,-1
665,-1
666,0
667,1
668,1
669,2
670,3
671,3
672,4
673,5
674,5
675,6
676,7
677,7
678,8
679,8
680,9
681,9
682,10
683,10
684,11
685,11
686,11
687,12
688,12
689,12
690,12
691,12
692,12
693,12
694,12
695,12
696,12
697,12
698,12
699,12
700,12
701,11
702,11
703,11
704,10
705,10
706,10
707,9
708,9
709,8
710,8
711,7
712,6
713,6
714,5
715,4
716,4
717,3
718,2
719,2
720,1
721,0
722,0
723,-1
724,-2
725,-2
726,-3
727,-4
728,-4
729,-5
730,-6
731,-6
732,-7
733,-8
734,-8
735,-9
736,-9
737,-10
738,-10
739,-10
740,-11
741,-11
742,-11
743,-12
744,-12
745,-12
746,-12
747,-12
748,-12
749,-12
750,-12
751,-12
752,-12
753,-12
754,-12
755,-12
756,-12
757,-11
758,-11
759,-11
760,-10
761,-10
762,-9
763,-9
764,-8
765,-8
766,-7
767,-7
768,-6
769,-5
770,-5
771,-4
772,-3
773,-3
774,-2
775,-1
776,-1
777,0
778,1
779,1
780,2
781,3
782,3
783,4
784,5
785,5
786,6
787,7
788,7
789,8
790,8
791,9
792,9
793,10
794,10
795,11
796,11
797,11
798,12
799,12
800,12
801,12
802,12
803,12
804,12
805,12
806,12
807,12
808,12
809,12
810,12
811,12
812,11
813,11
814,11
815,10
816,10
817,10
818,9
819,9
820,8
821,8
822,7
823,6
824,6
825,5
826,4
827,4
828,3
829,2
830,2
831,1
832,0
833,0
834,-1
835,-2
836,-2
837,-3
838,-4
839,-4
840,-5
841,-6
842,-6
843,-7
844,-8
845,-8
846,-9
847,-9
848,-10
849,-10
850,-10
851,-11
852,-11
853,-11
854,-12
855,-12
856,-12
857,-12
858,-12
859,-12
860,-12
861,-12
862,-12
863,-12
864,-12
865,-12
866,-12
867,-12
868,-11
869,-11
870,-11
871,-10
872,-10
873,-9
874,-9
875,-8
876,-8
877,-7
878,-7
879,-6
880,-5
881,-5
882,-4
883,-3
884,-3
885,-2
886,-1
887,-1
888,0
889,1
890,1
891,2
892,3
893,3
894,4
895,5
896,5
897,6
898,7
899,7
900,8
901,8
902,9
903,9
904,10
905,10
906,11
907,11
908,11
909,12
910,12
911,12
912,12
913,12
914,12
915,12
916,13
917,12
918,12
919,12
920,12
921,12
922,12
923,12
924,11
925,11
926,11
927,10
928,10
929,9
930,9
931,8
932,8
933,7
934,7
935,6
936,5
937,5
938,4
939,3
940,3
941,2
942,1
943,1
944,0
945,-1
946,-1
947,-2
948,-3
949,-3
950,-4
951,-5
952,-5
953,-6
954,-7
955,-7
956,-8
957,-8
958,-9
959,-9
960,-10
961,-10
962,-11
963,-11
964,-11
