0,0
1,3
2,6
3,8
4,11
5,14
6,17
7,20
8,22
9,25
10,28
11,31
12,33
13,36
14,39
15,41
16,44
17,46
18,49
19,51
20,54
21,56
22,58
23,61
24,63
25,65
26,67
27,69
28,71
29,73
30,75
31,77
32,79
33,80
34,82
35,84
36,85
37,87
38,88
39,89
40,91
41,92
42,93
43,94
44,95
45,96
46,96
47,97
48,98
49,98
50,99
51,99
52,100
53,100
54,100
55,100
56,100
57,100
58,100
59,100
60,99
61,99
62,98
63,98
64,97
65,96
66,96
67,95
68,94
69,93
70,92
71,91
72,89
73,88
74,87
75,85
76,84
77,82
78,80
79,79
80,77
81,75
82,73
83,71
84,69
85,67
86,65
87,63
88,61
89,58
90,56
91,54
92,51
93,49
94,46
95,44
96,41
97,39
98,36
99,33
100,31
101,28
102,25
103,22
104,20
105,17
106,14
107,11
108,8
109,6
110,3
111,0
112,-3
113,-6
114,-8
115,-11
116,-14
117,-17
118,-20
119,-22
120,-25
121,-28
122,-31
123,-33
124,-36
125,-39
126,-41
127,-44
128,-46
129,-49
130,-51
131,-54
132,-56
133,-58
134,-61
135,-63
136,-65
137,-67
138,-69
139,-71
140,-73
141,-75
142,-77
143,-79
144,-80
145,-82
146,-84
147,-85
148,-87
149,-88
150,-89
151,-91
152,-92
153,-93
154,-94
155,-95
156,-96
157,-96
158,-97
159,-98
160,-98
161,-99
162,-99
163,-100
164,-100
165,-100
166,-100
167,-100
168,-100
169,-100
170,-100
171,-99
172,-99
173,-98
174,-98
175,-97
176,-96
177,-96
178,-95
179,-94
180,-93
181,-92
182,-91
183,-89
184,-88
185,-87
186,-85
187,-84
188,-82
189,-80
190,-79
191,-77
192,-75
193,-73
194,-71
195,-69
196,-67
197,-65
198,-63
199,-61
200,-58
201,-56
202,-54
203,-51
204,-49
205,-46
206,-44
207,-41
208,-39
209,-36
210,-33
211,-31
212,-28
213,-25
214,-22
215,-20
216,-17
217,-14
218,-11
219,-8
220,-6
221,-3
222,0
223,3
224,6
225,8
226,11
227,14
228,17
229,20
230,22
231,25
232,28
233,31
234,33
235,36
236,39
237,41
238,44
239,46
240,49
241,51
242,54
243,56
244,58
245,61
246,63
247,65
248,67
249,69
250,71
251,73
252,75
253,77
254,79
255,80
256,82
257,84
258,85
259,87
260,88
261,89
262,91
263,92
264,93
265,94
266,95
267,96
268,96
269,97
270,98
271,98
272,99
273,99
274,100
275,100
276,100
277,100
278,100
279,100
280,100
281,100
282,99
283,99
284,98
285,98
286,97
287,96
288,96
289,95
290,94
291,93
292,92
293,91
294,89
295,88
296,87
297,85
298,84
299,82
300,80
301,79
