0,0
1,3
2,6
3,8
4,11
5,14
6,17
7,19
8,22
9,24
10,27
11,29
12,31
13,34
14,36
15,38
16,39
17,41
18,43
19,44
20,45
21,46
22,47
23,48
24,49
25,49
26,50
27,50
28,50
29,50
30,50
31,49
32,49
33,48
34,47
35,46
36,45
37,43
38,42
39,40
40,38
41,37
42,35
43,32
44,30
45,28
46,26
47,23
48,21
49,18
50,15
51,13
52,10
53,7
54,4
55,1
56,-1
57,-4
58,-7
59,-10
60,-13
61,-15
62,-18
63,-21
64,-23
65,-26
66,-28
67,-30
68,-32
69,-35
70,-37
71,-38
72,-40
73,-42
74,-43
75,-45
76,-46
77,-47
78,-48
79,-49
80,-49
81,-50
82,-50
83,-50
84,-50
85,-50
86,-49
87,-49
88,-48
89,-47
90,-46
91,-45
92,-44
93,-43
94,-41
95,-39
96,-38
97,-36
98,-34
99,-31
100,-29
101,-27
102,-24
103,-22
104,-19
105,-17
106,-14
107,-11
108,-8
109,-6
110,-3
111,0
112,3
113,6
114,8
115,11
116,14
117,17
118,19
119,22
120,24
121,27
122,29
123,31
124,34
125,36
126,38
127,39
128,41
129,43
130,44
131,45
132,46
133,47
134,48
135,49
136,49
137,50
138,50
139,50
140,50
141,50
142,49
143,49
144,48
145,47
146,46
147,45
148,43
149,42
150,40
151,38
152,37
153,35
154,32
155,30
156,28
157,26
158,23
159,21
160,18
161,15
162,13
163,10
164,7
165,4
166,1
167,-1
168,-4
169,-7
170,-10
171,-13
172,-15
173,-18
174,-21
175,-23
176,-26
177,-28
178,-30
179,-32
180,-35
181,-37
182,-38
183,-40
184,-42
185,-43
186,-45
187,-46
188,-47
189,-48
190,-49
191,-49
192,-50
193,-50
194,-50
195,-50
196,-50
197,-49
198,-49
199,-48
200,-47
201,-46
202,-45
203,-44
204,-43
205,-41
206,-39
207,-38
208,-36
209,-34
210,-31
211,-29
212,-27
213,-24
214,-22
215,-19
216,-17
217,-14
218,-11
219,-8
220,-6
221,-3
222,0
223,3
224,6
225,8
226,11
227,14
228,17
229,19
230,22
231,24
232,27
233,29
234,31
235,34
236,36
237,38
238,39
239,41
240,43
241,44
242,45
243,46
244,47
245,48
246,49
247,49
248,50
249,50
250,50
251,50
252,50
253,49
254,49
255,48
256,47
257,46
258,45
259,43
260,42
261,40
262,38
263,37
264,35
265,32
266,30
267,28
268,26
269,23
270,21
271,18
272,15
273,13
274,10
275,7
276,4
277,1
278,-1
279,-4
280,-7
281,-10
282,-13
283,-15
284,-18
285,-21
286,-23
287,-26
288,-28
289,-30
290,-32
291,-35
292,-37
293,-38
294,-40
295,-42
296,-43
